SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;ID_ESCOLA;NO_ESCOLA;REDE;VL_APROVACAO_2023_SI_4;VL_APROVACAO_2023_1;VL_APROVACAO_2023_2;VL_APROVACAO_2023_3;VL_APROVACAO_2023_4;VL_INDICADOR_REND_2023;VL_NOTA_MATEMATICA_2023;VL_NOTA_PORTUGUES_2023;VL_NOTA_MEDIA_2023;VL_OBSERVADO_2023
MG;3106200.0;Belo Horizonte;31000248.0;EE SANTO AFONSO;Estadual;84.9;87.4;79.7;86.4;-;0.843579;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31000281.0;EE TECNICO INDUSTRIAL PROFESSOR FONTES;Estadual;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31000302.0;EE PRESIDENTE DUTRA;Estadual;92.8;90.4;92;97.9;-;0.933242;278.91;288.01;4.918316;4.6
MG;3106200.0;Belo Horizonte;31000311.0;EE MARGARIDA BROCHADO;Estadual;92;92.5;94.8;87.5;-;0.914972;274.62;288.01;4.858064;4.4
MG;3106200.0;Belo Horizonte;31000353.0;EE PROFESSOR HILTON ROCHA;Estadual;82.9;78.8;78.1;98.1;-;0.840616;239.61;231.71;3.523536;3
MG;3106200.0;Belo Horizonte;31000370.0;EE HENRIQUE DINIZ;Estadual;62.6;51.6;64.9;79.3;-;0.632931;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31000418.0;EE PRESIDENTE TANCREDO NEVES;Estadual;79.1;72;80.8;86.1;-;0.791985;247.19;243.16;3.801404;3
MG;3106200.0;Belo Horizonte;31000426.0;EE ALBERTO DELPINO;Estadual;97.1;97.7;96.6;97.1;-;0.971313;277.36;282.63;4.816008;4.7
MG;3106200.0;Belo Horizonte;31000434.0;EE CANDIDA CABRAL;Estadual;66.9;62.9;73.2;64;-;0.663945;262.66;274.74;4.491433;3
MG;3106200.0;Belo Horizonte;31000442.0;EE DOM CABRAL;Estadual;70;55.8;76.6;89.9;-;0.712598;268.25;276.56;4.59719;3.3
MG;3106200.0;Belo Horizonte;31000469.0;EE PRINCESA ISABEL;Estadual;77.1;75.2;69.2;91.6;-;0.77588;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31000493.0;EE DEPUTADO ILACIR PEREIRA LIMA;Estadual;82.9;74.3;87;94.6;-;0.844499;276.65;281.51;4.789269;4
MG;3106200.0;Belo Horizonte;31000515.0;EE CANDIDO PORTINARI;Estadual;68.8;59.3;72.1;85.7;-;0.70752;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31000540.0;EE PROFESSOR AFFONSO NEVES;Estadual;85.5;77.4;95.5;96.4;-;0.888506;258.12;285.96;4.595633;4.1
MG;3106200.0;Belo Horizonte;31000582.0;EE PROFESSOR ALISSON PEREIRA GUIMARAES;Estadual;85.7;83.6;88.1;85.6;-;0.857273;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31000591.0;EE ALVARO LAUREANO PIMENTEL;Estadual;67.8;59.8;72.5;78.3;-;0.69305;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31000604.0;EE DOMINGAS MARIA DE ALMEIDA;Estadual;73.3;68.5;72.4;83.1;-;0.741759;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31000639.0;EE MAURICIO MURGEL;Estadual;88.4;82.6;92.9;92.7;-;0.891311;288.08;295.1;5.153246;4.6
MG;3106200.0;Belo Horizonte;31000698.0;EE PROFESSOR GUILHERME AZEVEDO LAGE;Estadual;81.9;76.7;83.7;87.9;-;0.825042;265.35;272.74;4.499274;3.7
MG;3106200.0;Belo Horizonte;31000752.0;EE CARLOS GOES;Estadual;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31000787.0;EE PROFESSOR CAETANO AZEREDO;Estadual;77.2;68.9;81.7;88;-;0.787044;274.29;295.47;4.965105;3.9
MG;3106200.0;Belo Horizonte;31000795.0;EE MINISTRO ALFREDO VILHENA VALLADAO;Estadual;83.9;80;86.8;100;-;0.881815;254.81;249.2;3.998845;3.5
MG;3106200.0;Belo Horizonte;31000825.0;EE ANA DE CARVALHO SILVEIRA;Estadual;88;89.5;90.5;80.8;-;0.867073;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31000833.0;EE CARMO GIFFONI;Estadual;66.9;58.8;71.1;77.6;-;0.682468;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31000841.0;EE DOUTOR AURINO MORAIS;Estadual;66.6;58.4;73.4;78.3;-;0.689359;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31000868.0;EE PROFESSOR CLAUDIO BRANDAO;Estadual;91.3;90.4;90.6;93.1;-;0.913503;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31000892.0;EE JOAO ALPHONSUS;Estadual;83;80.4;82.9;86.9;-;0.833148;256.27;270.62;4.34001;3.6
MG;3106200.0;Belo Horizonte;31000949.0;EE PROFESSOR CLOVIS SALGADO;Estadual;66.4;56.3;74.1;74.3;-;0.670898;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31000957.0;EE NOSSA SENHORA APARECIDA;Estadual;74;71.7;74.8;78.8;-;0.749881;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31000973.0;EE JOSE BONIFACIO;Estadual;89.9;92.2;71.4;100;-;0.860793;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31000990.0;EE CECILIA MEIRELES;Estadual;73.4;63.9;77.3;90.7;-;0.757357;262.04;268.39;4.387666;3.3
MG;3106200.0;Belo Horizonte;31001031.0;EE NOSSA SENHORA DO BELO RAMO;Estadual;59.9;45.3;60.9;85.4;-;0.59755;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001074.0;EE CELSO MACHADO;Estadual;83.6;76;87.5;91.5;-;0.844703;275.27;282.49;4.784558;4
MG;3106200.0;Belo Horizonte;31001082.0;EE DOUTOR LUCAS MONTEIRO MACHADO;Estadual;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31001104.0;EE PROFESSOR FRANCISCO BRANT;Estadual;80.5;69.6;85.1;86.7;-;0.796755;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001112.0;EE ODILON BEHRENS;Estadual;64.6;54.8;65.5;76.3;-;0.64348;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001198.0;EE OLEGARIO MACIEL;Estadual;81.3;73.9;85;89.4;-;0.822319;259.95;271.52;4.405168;3.6
MG;3106200.0;Belo Horizonte;31001201.0;EE SILVIANO BRANDAO;Estadual;82;80.8;84.4;83.3;-;0.828057;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001210.0;EE ANITA BRINA BRANDAO;Estadual;92.5;93.5;94;90.2;-;0.925356;278.77;286.46;4.893147;4.5
MG;3106200.0;Belo Horizonte;31001261.0;EE PROFESSOR LEOPOLDO DE MIRANDA;Estadual;84.8;77.4;89.4;93.8;-;0.862898;287.14;300.45;5.220134;4.5
MG;3106200.0;Belo Horizonte;31001295.0;EE LAUDIEME VAZ DE MELO;Estadual;84.3;84.5;86.7;80.6;-;0.838568;267.24;284.06;4.69528;3.9
MG;3106200.0;Belo Horizonte;31001309.0;EE PROFESSORA MARIA DO SOCORRO ANDRADE;Estadual;71.5;59.4;80;88.4;-;0.738058;259.73;261.72;4.255372;3.1
MG;3106200.0;Belo Horizonte;31001317.0;EE CORACAO EUCARISTICO;Estadual;52.5;41.7;61.4;62.5;-;0.533168;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001325.0;EE ELISEU LABORNE E VALE;Estadual;95.2;90.9;100;100;-;0.967708;253.8;253.85;4.054271;3.9
MG;3106200.0;Belo Horizonte;31001333.0;EE LAURA DAS CHAGAS FERREIRA;Estadual;62.5;52.4;67.8;90.5;-;0.668405;242.97;240.21;3.697972;2.5
MG;3106200.0;Belo Horizonte;31001368.0;COLEGIO TIRADENTES PMMG - UNIDADE ARGENTINO MADEIRA;Estadual;86.8;76.1;93.4;100;-;0.886335;337.79;323.43;6.275522;5.6
MG;3106200.0;Belo Horizonte;31001376.0;EE LUCIO DOS SANTOS;Estadual;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31001384.0;EE BOLIVAR TINOCO MINEIRO;Estadual;90.6;89.1;88.6;95.5;-;0.909608;254.33;254.32;4.06875;3.7
MG;3106200.0;Belo Horizonte;31001392.0;EE CORONEL JUCA PINTO;Estadual;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31001406.0;EE ENGENHEIRO FRANCISCO BICALHO;Estadual;78;71.8;77.1;90.2;-;0.789802;259.47;264.06;4.28675;3.4
MG;3106200.0;Belo Horizonte;31001414.0;EE LUIZ DE BESSA;Estadual;69.8;58.1;82;83.3;-;0.724434;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001449.0;EE TITO FULGENCIO;Estadual;82.8;75.4;89.7;100;-;0.871818;271.4;268.82;4.525563;3.9
MG;3106200.0;Belo Horizonte;31001457.0;EE MADRE CARMELITA;Estadual;86.4;86.6;86.2;86.3;-;0.863663;277.28;282.34;4.810543;4.2
MG;3106200.0;Belo Horizonte;31001481.0;EE ENGENHEIRO PRADO LOPES;Estadual;77.8;71.5;84.2;83.1;-;0.791636;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001490.0;EE MAESTRO VILLA LOBOS;Estadual;92.6;92.5;93.1;91.9;-;0.924974;302.92;306.32;5.529637;5.1
MG;3106200.0;Belo Horizonte;31001503.0;EE PROFESSOR MORAIS;Estadual;75.2;67.8;80.6;80.8;-;0.75887;268;269.77;4.492032;3.4
MG;3106200.0;Belo Horizonte;31001511.0;EE ORDEM E PROGRESSO;Estadual;85.7;85;83.9;88.2;-;0.856616;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001554.0;EE CRISTIANO MACHADO;Estadual;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31001589.0;EE PROFESSOR PEDRO ALEIXO;Estadual;75.9;69.9;77.7;85.3;-;0.771218;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001597.0;EE ELPIDIO ARISTIDES DE FREITAS;Estadual;74.8;64.9;86.7;75.9;-;0.747802;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001601.0;EE URSULINA DE ANDRADE MELO;Estadual;84.8;81.7;84;92.3;-;0.85766;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001619.0;EE PADRE JOAO BOTELHO;Estadual;88.1;79.6;93.3;95.6;-;0.889121;277.97;287.83;4.90242;4.4
MG;3106200.0;Belo Horizonte;31001627.0;EE ASSIS CHATEAUBRIAND;Estadual;86.4;85.3;84;90.3;-;0.864496;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001651.0;EE CAMINHO A LUZ;Estadual;87.3;82.4;92.7;89.1;-;0.878561;267.49;270.95;4.502534;4
MG;3106200.0;Belo Horizonte;31001660.0;EE PROFESSORA AMELIA DE CASTRO MONTEIRO;Estadual;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31001686.0;EE WALT DISNEY;Estadual;62.7;47.7;78.8;78.6;-;0.646867;266.92;284.43;4.696325;3
MG;3106200.0;Belo Horizonte;31001694.0;EE PADRE MATIAS;Estadual;75.7;61.9;81.8;89.3;-;0.757992;258.51;268.09;4.333596;3.3
MG;3106200.0;Belo Horizonte;31001716.0;EE DOUTOR PAULO DINIZ CHAGAS;Estadual;71.2;64.3;61.7;97.5;-;0.714014;259.79;271.2;4.39813;3.1
MG;3106200.0;Belo Horizonte;31001741.0;EE PROFESSORA BENVINDA DE CARVALHO;Estadual;65.1;52.9;72;79.7;-;0.661674;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001783.0;EE AUGUSTO DE LIMA;Estadual;73.8;68.3;82.7;76.5;-;0.753673;288.83;291.03;5.102852;3.8
MG;3106200.0;Belo Horizonte;31001791.0;EE DESEMBARGADOR RODRIGUES CAMPOS;Estadual;85.7;85.6;83.5;88.4;-;0.857866;269.32;271.73;4.539913;3.9
MG;3106200.0;Belo Horizonte;31001805.0;EE FLAVIO DOS SANTOS;Estadual;86.1;80.1;90.8;92.1;-;0.873226;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001813.0;EE PAULO DAS GRACAS DA SILVA;Estadual;81.5;77.9;74.6;93.5;-;0.812194;254.1;260.71;4.161179;3.4
MG;3106200.0;Belo Horizonte;31001821.0;EE PROFESSORA MARIA AMELIA GUIMARAES;Estadual;75.4;75.4;69;87;-;0.764339;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001830.0;EE DIOGO DE VASCONCELOS;Estadual;78.8;80;66.7;91.7;-;0.781298;240.23;271.07;4.121465;3.2
MG;3106200.0;Belo Horizonte;31001872.0;EE DIVINA PROVIDENCIA;Estadual;88.9;82.9;91.7;95.5;-;0.897155;260.71;268.93;4.37707;3.9
MG;3106200.0;Belo Horizonte;31001881.0;EE FRANCISCO MENEZES FILHO;Estadual;90.8;89.7;89.5;94.6;-;0.912068;278.74;292.21;4.978803;4.5
MG;3106200.0;Belo Horizonte;31001902.0;EE PROFESSORA MARIA BELMIRA TRINDADE;Estadual;90.2;84.7;95.5;100;-;0.929438;263.97;280.1;4.590072;4.3
MG;3106200.0;Belo Horizonte;31001929.0;EE JOAO PAULO I;Estadual;61;46.4;72.5;83.6;-;0.634162;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001937.0;EE PEDRO FRANCA;Estadual;74;71.8;72.8;81.8;-;0.752091;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31001970.0;EE PEDRO II;Estadual;98.1;97.4;98;99.1;-;0.981616;284.14;294.13;5.083388;5
MG;3106200.0;Belo Horizonte;31001988.0;EE PROFESSORA NAIR DE OLIVEIRA SANTANA;Estadual;55.9;48.8;55.8;85;-;0.597876;258.79;256.82;4.168816;2.5
MG;3106200.0;Belo Horizonte;31001996.0;INSTITUTO DE EDUCACAO DE MINAS GERAIS;Estadual;87.6;84.7;85.6;93.8;-;0.878488;266.32;273.64;4.526371;4
MG;3106200.0;Belo Horizonte;31002020.0;EE PROFESSOR RICARDO DE SOUZA CRUZ;Estadual;61.2;42.6;65.6;90;-;0.602057;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31002054.0;EE GERALDO JARDIM LINHARES;Estadual;54.9;41.1;70;73.9;-;0.575281;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31002071.0;EE ISABEL DA SILVA POLCK;Estadual;98.6;96.1;99.6;99.5;-;0.983728;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31002089.0;EE BERNARDO MONTEIRO;Estadual;88.9;70.6;100;96.6;-;0.869155;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31002135.0;EE GOVERNADOR MILTON CAMPOS;Estadual;89.6;90;81.6;97.4;-;0.891982;269.02;291.96;4.838544;4.3
MG;3106200.0;Belo Horizonte;31002143.0;EE SAGRADA FAMILIA II;Estadual;87;79.7;92.3;91.4;-;0.87407;277.87;289.1;4.920027;4.3
MG;3106200.0;Belo Horizonte;31002151.0;EE PADRE JOAO BOSCO PENIDO BURNIER;Estadual;65.8;54.7;63.2;91.1;-;0.665465;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31002208.0;EE MENINO JESUS DE PRAGA;Estadual;85.9;82.8;88.6;87.9;-;0.863544;272.59;283.33;4.759493;4.1
MG;3106200.0;Belo Horizonte;31002216.0;EE ANTENOR PESSOA;Estadual;75.2;67.5;85.9;80.8;-;0.772549;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31002241.0;EE PASCHOAL COMANDUCCI;Estadual;88.5;89.7;88.9;86.5;-;0.883456;270.92;282.43;4.722564;4.2
MG;3106200.0;Belo Horizonte;31002259.0;EE AFRANIO DE MELO FRANCO;Estadual;73.8;72.1;87.5;58.6;-;0.708164;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31002305.0;EE PROFESSOR BOLIVAR DE FREITAS;Estadual;89.8;83;97.3;90.8;-;0.89985;257.28;261.52;4.217967;3.8
MG;3106200.0;Belo Horizonte;31002313.0;EE ARI DA FRANCA;Estadual;84.6;83.3;83.4;88.7;-;0.850601;263.97;267.89;4.407287;3.7
MG;3106200.0;Belo Horizonte;31002330.0;EE SIRIA MARQUES DA SILVA;Estadual;76.7;71.1;70.2;97.5;-;0.777885;266;269.23;4.455859;3.5
MG;3106200.0;Belo Horizonte;31002348.0;EE PROFESSORA INES GERALDA DE OLIVEIRA;Estadual;77.2;68.1;85.7;82.2;-;0.77885;248.06;248.29;3.890419;3
MG;3106200.0;Belo Horizonte;31002356.0;EE DEPUTADO ALVARO SALLES;Estadual;80.9;73.7;82.4;89.6;-;0.813777;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31002364.0;EE SANTOS DUMONT;Estadual;90.2;91.3;90.8;86.4;-;0.894449;267.51;279.66;4.633204;4.1
MG;3106200.0;Belo Horizonte;31002402.0;EE TRES PODERES;Estadual;81.7;75.7;83;88.1;-;0.819471;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31002411.0;EE DEPUTADO MANOEL COSTA;Estadual;82.4;79.9;80.4;89.5;-;0.830412;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31002429.0;EE MARIA CAROLINA CAMPOS;Estadual;76.7;66.4;79.8;89.2;-;0.773149;269.48;273.77;4.572699;3.5
MG;3106200.0;Belo Horizonte;31002437.0;EE DJANIRA RODRIGUES DE OLIVEIRA;Estadual;85;86.8;81.4;86.5;-;0.848262;269.76;280.24;4.673488;4
MG;3106200.0;Belo Horizonte;31002445.0;EE PROFESSORA MARIA COUTINHO;Estadual;85.6;87.5;79;91.4;-;0.856465;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31002453.0;EE GERALDINA ANA GOMES;Estadual;91.6;86.9;90.8;98.7;-;0.918768;262.12;270.48;4.420077;4.1
MG;3106200.0;Belo Horizonte;31002461.0;EE PROFESSORA MARIA MUZZI GUASTAFERRO;Estadual;76.4;69.6;74.5;86.9;-;0.763395;265.12;271.98;4.484667;3.4
MG;3106200.0;Belo Horizonte;31002488.0;EE DONATO WERNECK DE FREITAS;Estadual;76.3;74.8;74.6;83.8;-;0.775054;269.33;293.33;4.863407;3.8
MG;3106200.0;Belo Horizonte;31002496.0;EE JOSE HEILBUTH GONCALVES;Estadual;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31002500.0;EE MARIA LUIZA MIRANDA BASTOS;Estadual;73.1;67.9;76.8;80.4;-;0.746525;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31002518.0;EE JUSCELINO KUBITSCHEK DE OLIVEIRA;Estadual;87.7;85.8;86.8;93.4;-;0.885416;275.36;286;4.838367;4.3
MG;3106200.0;Belo Horizonte;31002526.0;EE CARLOS DRUMMOND DE ANDRADE;Estadual;75.2;68.4;73.5;88.5;-;0.759018;247.08;243.62;3.806745;2.9
MG;3106200.0;Belo Horizonte;31002534.0;EE CORONEL MANOEL SOARES DO COUTO;Estadual;87.6;82.8;89.8;92.7;-;0.882336;257.42;262.51;4.234754;3.7
MG;3106200.0;Belo Horizonte;31002542.0;EE GETULIO VARGAS;Estadual;89.1;86;86;97.4;-;0.894915;275.65;284.73;4.823428;4.3
MG;3106200.0;Belo Horizonte;31002551.0;EE MARGARIDA DE MELLO PRADO;Estadual;81.6;74.4;84.3;93.2;-;0.832573;253.92;275.01;4.372723;3.6
MG;3106200.0;Belo Horizonte;31002585.0;EE MENDES PIMENTEL;Estadual;90;88.5;88.2;94.6;-;0.903393;274.83;280.9;4.754576;4.3
MG;3106200.0;Belo Horizonte;31004031.0;COLEGIO SANTA MARCELINA;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31004138.0;COLEGIO ARNALDO - UNIDADE ANCHIETA;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31004197.0;COLEGIO SANTA MARIA MINAS - UNIDADE FLORESTA;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31004430.0;ESCOLA SESI NEWTON ANTONIO DA SILVA PEREIRA;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31004596.0;ESCOLA SESI HAMLETO MAGNAVACCA;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31004871.0;COLEGIO ARNALDO - UNIDADE FUNCIONARIOS;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31004880.0;COLEGIO MARISTA PADRE EUSTAQUIO;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31004952.0;COLEGIO SANTA MARIA MINAS - UNIDADE PAMPULHA;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31005037.0;COLEGIO BATISTA MINEIRO;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31005134.0;COLEGIO SAO PAULO;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31005185.0;ESCOLA SESI EMILIA MASSANTI;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31005347.0;ESCOLA SESI MARIZA ARAUJO;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31005622.0;COLEGIO NOSSA SENHORA DAS DORES - UNIDADE POMPEIA;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31005673.0;COLEGIO FREDERICO OZANAM;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31006327.0;COLEGIO PITAGORAS CIDADE JARDIM;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31006424.0;COLEGIO FRANCISCANO SAGRADA FAMILIA;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31007153.0;ESCOLA SEB UNIDADE SERRA;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31007196.0;COLEGIO SANTA DOROTEIA;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31217123.0;COLEGUIUM - UNIDADE OURO PRETO;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31245488.0;CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MINAS GERAIS;Federal;83.1;75.2;81.5;95.7;-;0.832937;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31253413.0;EE MARIA ANDRADE RESENDE;Estadual;89.2;89;87.1;92.1;-;0.893528;279.1;289.91;4.949428;4.4
MG;3106200.0;Belo Horizonte;31257397.0;COL CHROMOS SERRANO;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31291030.0;COLEGIO MILITAR DE BELO HORIZONTE;Federal;98.6;98;98.1;100;-;0.986915;377.19;343.62;7.131139;7
MG;3106200.0;Belo Horizonte;31307696.0;COLEGIO TIRADENTES PMMG GAMELEIRA;Estadual;89.4;84.3;88.1;96.6;-;0.893785;330.57;322.79;6.164537;5.5
MG;3106200.0;Belo Horizonte;31307700.0;COLEGIO TIRADENTES PMMG MINAS CAIXA;Estadual;89.8;80.7;93.6;100;-;0.90702;325.72;309.18;5.892676;5.3
MG;3106200.0;Belo Horizonte;31307718.0;COLEGIO TIRADENTES DA PMMG UNIDADE NOSSA SRA DAS VITORIAS;Estadual;91.6;79.2;95.9;100;-;0.907611;314.47;315.4;5.827785;5.3
MG;3106200.0;Belo Horizonte;31309711.0;ESCOLA SEB UNIMASTER;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31317357.0;EE PROFESSOR AGNELO CORREIA VIANA;Estadual;81.6;75.2;83;90.3;-;0.823717;279.94;287.43;4.9241;4.1
MG;3106200.0;Belo Horizonte;31322555.0;EE LAR DOS MENINOS;Estadual;94;86.5;100;100;-;0.950549;275.53;289.94;4.899737;4.7
MG;3106200.0;Belo Horizonte;31322636.0;EE PADRE JOAO DE MATTOS ALMEIDA;Estadual;88;88.5;84.3;91.3;-;0.879385;269.23;282.53;4.700325;4.1
MG;3106200.0;Belo Horizonte;31342424.0;EE PROFESSORA HENRIQUETA LISBOA;Estadual;86.5;80.7;90.7;91.3;-;0.872858;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31342432.0;EE PROFESSOR NEIDSON RODRIGUES;Estadual;68.6;62.6;67.2;86.8;-;0.707946;250.88;254.02;4.015804;2.8
MG;3106200.0;Belo Horizonte;31342440.0;EE ZILDA ARNS NEUMANN;Estadual;72.7;61.2;81.6;82.1;-;0.735744;ND;ND;-;-
MG;3106200.0;Belo Horizonte;31342459.0;EE PROFESSORA ALAIDE LISBOA DE OLIVEIRA;Estadual;76.8;72.6;74.2;88.2;-;0.777422;251.47;259.76;4.110019;3.2
MG;3106200.0;Belo Horizonte;31350664.0;COLEGIO BERNOULLI;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31351725.0;COLEGUIUM - UNIDADE OURO PRETO INTEGRAL;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31364860.0;COLEGUIUM - UNIDADE GUTIERREZ ENSINO FUNDAMENTAL E MEDIO;Privada;-;-;-;-;-;-;-;-;-;-
MG;3106200.0;Belo Horizonte;31364932.0;CENTRO INTERESCOLAR DE CULTURA ARTE LINGUAGENS E TECNOLOGIAS;Estadual;89.1;86.2;92.6;90.5;-;0.896867;ND;ND;-;-
MG;3106309.0;Belo Oriente;31190756.0;EE PRESIDENTE TANCREDO NEVES;Estadual;88;81.7;92.6;96.6;-;0.898446;284.84;270.19;4.734837;4.3
MG;3106309.0;Belo Oriente;31273368.0;EE JOAO HEMETRIO DE MENEZES;Estadual;79.1;72;83.4;88.7;-;0.807466;ND;ND;-;-
MG;3106408.0;Belo Vale;31106020.0;EE DOUTOR GAMA CERQUEIRA;Estadual;74;66.7;83.3;75.9;-;0.746779;245.11;229.65;3.569945;2.7
MG;3106507.0;Berilo;31023132.0;EE DE LELIVELDIA;Estadual;95.8;95.5;92.5;100;-;0.959018;273.43;255.17;4.349733;4.2
MG;3106507.0;Berilo;31023159.0;EE HERMANO JOSE;Estadual;-;-;-;-;-;-;-;-;-;-
MG;3106507.0;Berilo;31023167.0;EE PROFESSOR JASON DE MORAIS;Estadual;95.3;95.7;98.2;92.3;-;0.953384;263.88;271.85;4.465305;4.3
MG;3106507.0;Berilo;31023183.0;EE RIBEIRAO DO ALTAR;Estadual;-;-;-;-;-;-;-;-;-;-
MG;3106507.0;Berilo;31023191.0;EE SANTO ISIDORO;Estadual;-;-;-;-;-;-;-;-;-;-
MG;3106606.0;Bertópolis;31146421.0;EE DE BERTOPOLIS;Estadual;83.8;77.8;86.2;87.5;-;0.836051;249.66;258.59;4.067083;3.4
MG;3106606.0;Bertópolis;31146439.0;EE DE UMBURANINHA;Estadual;100;100;100;100;-;1;272.18;270.36;4.559572;4.6
MG;3106655.0;Berizal;31082902.0;EE JOAO ALVARO BAHIA;Estadual;89.6;82.5;93.1;96;-;0.901469;257.85;265.17;4.280614;3.9
MG;3106705.0;Betim;31000576.0;IFMG - CAMPUS BETIM;Federal;91.5;84.4;92.9;98.1;-;0.914459;ND;ND;-;-
MG;3106705.0;Betim;31007749.0;EE JOAO GUIMARAES ROSA;Estadual;82.4;74.9;86;91.7;-;0.836023;ND;ND;-;-
MG;3106705.0;Betim;31007811.0;EE CONSELHEIRO AFONSO PENA;Estadual;90.1;86.1;91.5;93.8;-;0.903496;286.86;289.89;5.058117;4.6
